name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,79,65309790.0,stop,,0.0,,residential,0.0,-122.433426,37.7674609,,,,12,10.0,10.0,residential
,80,65309792.0,crossing,,0.0,,tertiary,0.0,-122.4364926,37.767284000000004,,,,,0.0,0.0,
,81,65309795.0,crossing,,0.0,,tertiary,0.0,-122.4373166,37.767232799999995,,,,,0.0,0.0,
,82,65309815.0,,,0.0,,residential,0.0,-122.4185689,37.7683615,,,,15,10.0,10.0,residential
,83,65309820.0,traffic_signals,,1.0,,secondary,0.0,-122.4199977,37.7682771,,,,,0.0,0.0,
,84,65309823.0,,,0.0,,residential,0.0,-122.420797,37.7682289,,,,15,10.0,10.0,residential
,85,65309825.0,,,0.0,,residential,0.0,-122.4212105,37.768204299999994,,,,15,10.0,10.0,residential
,86,65309827.0,,,0.0,,residential,0.0,-122.42138419999999,37.768194,,,,15,10.0,10.0,residential
,87,65309828.0,traffic_signals,,1.0,,tertiary,0.0,-122.4221995,37.7681455,,,,,0.0,0.0,
,88,65309836.0,,,0.0,,residential,0.0,-122.4253548,37.767958,,,,14,10.0,10.0,residential
,89,65309838.0,,,0.0,,residential,0.0,-122.42555859999999,37.7679459,,,,14,10.0,10.0,residential
,90,65309840.0,,,0.0,,residential,0.0,-122.42787340000002,37.767803,,,,13,10.0,10.0,residential
,91,65309842.0,traffic_signals,,1.0,,primary,0.0,-122.42878929999999,37.7677441,11.0,,,,0.0,0.0,
,92,65310795.0,,,0.0,,primary,0.0,-122.4193976,37.7754307,,,,,0.0,0.0,
,93,65310799.0,traffic_signals,,1.0,,secondary,0.0,-122.4209749,37.7752336,,,,,0.0,0.0,
,94,65310804.0,,,0.0,,residential,0.0,-122.4243081,37.7748083,,,,4,10.0,10.0,residential
,95,65310806.0,traffic_signals,,1.0,,tertiary,0.0,-122.42919499999999,37.7741867,,,,,0.0,0.0,
,96,65310809.0,traffic_signals,,1.0,,residential,0.0,-122.43083899999999,37.7739776,,,,2,10.0,10.0,residential
,97,65310815.0,traffic_signals,,1.0,,residential,0.0,-122.43248590000002,37.773768200000006,,,,2,10.0,10.0,residential
,98,65310817.0,traffic_signals,,1.0,,residential,0.0,-122.4341274,37.773559399999996,,,,1,10.0,10.0,residential
,99,65310820.0,traffic_signals,,1.0,,residential,0.0,-122.4357721,37.7733502,,,,1,10.0,10.0,residential
,100,65310823.0,traffic_signals,,1.0,,primary,0.0,-122.437395,37.7731438,18.0,,,,0.0,0.0,
,101,65312196.0,,,0.0,,residential,0.0,-122.4313791,37.769329600000006,,,,12,10.0,10.0,residential
,102,65312198.0,,,0.0,,residential,0.0,-122.4311254,37.7668042,,,,17,10.0,10.0,residential
,103,65312204.0,traffic_signals,,1.0,,residential,0.0,-122.43105520000002,37.7660052,21.0,,,17,10.0,10.0,residential
,104,65312206.0,traffic_signals,,1.0,,residential,0.0,-122.43104879999999,37.76593270000001,21.0,,,17,10.0,10.0,residential
,105,65312208.0,traffic_signals,,1.0,,tertiary,0.0,-122.43091640000002,37.7643693,,,,,0.0,0.0,
,106,65312210.0,,,0.0,,residential,0.0,-122.4307627,37.7627601,,,,22,10.0,10.0,residential
,107,65312213.0,,,0.0,,residential,0.0,-122.4306601,37.7619577,,,,22,10.0,10.0,residential
,108,65313240.0,,,0.0,,secondary,0.0,-122.4209529,37.7699785,,,,,0.0,0.0,
,109,65314241.0,,,0.0,,secondary,0.0,-122.42007199999999,37.7690589,,,,,0.0,0.0,
,110,65314340.0,traffic_signals,,1.0,,secondary,0.0,-122.42017630000001,37.7701263,13.0,,,,0.0,0.0,
,111,65314343.0,,,0.0,,secondary,0.0,-122.42113390000002,37.769989,,,,,0.0,0.0,
,112,65314345.0,,,0.0,,secondary,0.0,-122.4216015,37.769923600000006,,,,,0.0,0.0,
,113,65314348.0,traffic_signals,,1.0,,secondary,0.0,-122.4223678,37.769873700000005,,,,,0.0,0.0,
,114,65314351.0,,,0.0,,secondary,0.0,-122.42316029999999,37.7698267,,,,,0.0,0.0,
,115,65314360.0,traffic_signals,,1.0,,secondary,0.0,-122.4261321,37.7696502,6.0,,,,0.0,0.0,
,116,65314370.0,,,0.0,,residential,0.0,-122.4291644,37.769533700000004,,,,13,10.0,10.0,residential
,117,65314375.0,,,0.0,,residential,0.0,-122.4299423,37.7694805,,,,13,10.0,10.0,residential
,118,65314378.0,,,0.0,,residential,0.0,-122.43158580000001,37.7693175,,,,12,10.0,10.0,residential
,119,65314382.0,,,0.0,,residential,0.0,-122.4335908,37.7691679,,,,12,10.0,10.0,residential
,120,65314390.0,,,0.0,,residential,0.0,-122.43491509999998,37.76911320000001,,,,11,10.0,10.0,residential
,121,65314393.0,stop,,0.0,,residential,0.0,-122.43661589999999,37.7690152,,,,11,10.0,10.0,residential
,122,65314401.0,,,0.0,,residential,0.0,-122.4375794,37.7690398,,,,11,10.0,10.0,residential
,123,65315399.0,,,0.0,,residential,0.0,-122.42239599999999,37.762264,,,,24,10.0,10.0,residential
,124,65315402.0,,,0.0,,residential,0.0,-122.42298000000001,37.762229,,,,24,10.0,10.0,residential
,125,65315830.0,traffic_signals,,1.0,,secondary,0.0,-122.4187023,37.773081299999994,5.0,,,,0.0,0.0,
,126,65315835.0,,,0.0,,secondary,0.0,-122.41967199999999,37.772303,,,,,0.0,0.0,
,127,65315836.0,traffic_signals,,1.0,,secondary,0.0,-122.4203517,37.7717645,,,,,0.0,0.0,
,128,65315846.0,,,0.0,,secondary,0.0,-122.42019640000001,37.770419700000005,,,,,0.0,0.0,
,129,65316873.0,,,0.0,,residential,0.0,-122.4290684,37.7686725,,,,13,10.0,10.0,residential
,130,65317383.0,stop,,0.0,,residential,0.0,-122.41850349999999,37.763498799999994,,,,25,10.0,10.0,residential
,131,65317386.0,traffic_signals,,1.0,,secondary,0.0,-122.41953059999999,37.7634391,,,,,0.0,0.0,
,132,65317391.0,traffic_signals,,1.0,,tertiary,0.0,-122.42173989999999,37.763305200000005,,,,,0.0,0.0,
,133,65317393.0,,,0.0,,tertiary,0.0,-122.422699,37.763243,,,,,0.0,0.0,
,134,65317395.0,,,0.0,,tertiary,0.0,-122.423075,37.763221,,,,,0.0,0.0,
,135,65317399.0,traffic_signals,,1.0,,tertiary,0.0,-122.4240075,37.7631625,15.0,,,,0.0,0.0,
,136,65317404.0,,,0.0,,tertiary,0.0,-122.427167,37.762972999999995,,,,,0.0,0.0,
,137,65317406.0,traffic_signals,,1.0,,residential,0.0,-122.4285271,37.7628968,,,,23,10.0,10.0,residential
,138,65317408.0,,,0.0,,residential,0.0,-122.43214420000001,37.7626766,,,,22,10.0,10.0,residential
,139,65317409.0,stop,,0.0,,residential,0.0,-122.43296399999998,37.7626275,,,,22,10.0,10.0,residential
,140,65317680.0,,,0.0,,residential,0.0,-122.42076979999999,37.7731691,,,,5,10.0,10.0,residential
,141,65318023.0,,,0.0,,residential,0.0,-122.4292418,37.7703554,,,,8,10.0,10.0,residential
,142,65318037.0,traffic_signals,,1.0,,primary,0.0,-122.4289731,37.7675838,11.0,,,,0.0,0.0,
,143,65318039.0,,,0.0,,residential,0.0,-122.42884140000001,37.7661377,,,,18,10.0,10.0,residential
,144,65318041.0,traffic_signals,,1.0,,tertiary,0.0,-122.42868,37.764505799999995,27.0,,,,0.0,0.0,
,145,65318043.0,,,0.0,,residential,0.0,-122.4285938,37.7635903,,,,23,10.0,10.0,residential
,146,65318296.0,,,0.0,,residential,0.0,-122.4196758,37.7738924,,,,5,10.0,10.0,residential
,147,65318300.0,,,0.0,,residential,0.0,-122.420123,37.77353,,,,5,10.0,10.0,residential
,148,65318320.0,,,0.0,,tertiary,0.0,-122.42176459999999,37.771635700000004,,,,,0.0,0.0,
,149,65318338.0,,,0.0,,residential,0.0,-122.4214242,37.7726665,,,,10,10.0,10.0,residential
,150,65318340.0,,,0.0,,residential,0.0,-122.42169469999999,37.7724158,,,,9,10.0,10.0,residential
,151,65318981.0,,,0.0,,residential,0.0,-122.42534350000001,37.771802799999996,,,,9,10.0,10.0,residential
,152,65318983.0,,,0.0,,residential,0.0,-122.42552990000002,37.7727425,,,,9,10.0,10.0,residential
,153,65318986.0,,,0.0,,residential,0.0,-122.4256255,37.7732088,,,,4,10.0,10.0,residential
,154,65318989.0,,,0.0,,residential,0.0,-122.4257227,37.7736729,,,,4,10.0,10.0,residential
,155,65319656.0,traffic_signals,,1.0,,tertiary,0.0,-122.421578,37.761701,,,,,0.0,0.0,
,156,65319658.0,,,0.0,,tertiary,0.0,-122.4216696,37.7625781,,,,,0.0,0.0,
,157,65319660.0,traffic_signals,,1.0,,tertiary,0.0,-122.42188600000001,37.764917,,,,,0.0,0.0,
,158,65319662.0,traffic_signals,,1.0,,tertiary,0.0,-122.422044,37.76654,,,,,0.0,0.0,
,159,65319667.0,traffic_signals,,1.0,,tertiary,0.0,-122.42254150000001,37.7715956,,,,,0.0,0.0,
,160,65319892.0,,,0.0,,residential,0.0,-122.42021399999999,37.762665999999996,,,,25,10.0,10.0,residential
,161,65319894.0,,,0.0,,tertiary,0.0,-122.420128,37.761789,,,,,0.0,0.0,
,162,65320995.0,,,0.0,,residential,0.0,-122.43653970000001,37.764005100000006,,,,21,10.0,10.0,residential
,163,65321001.0,,,0.0,,residential,0.0,-122.4369778,37.764778,,,,16,10.0,10.0,residential
,164,65324846.0,traffic_signals,,1.0,,residential,0.0,-122.4182928,37.7619055,,,,25,10.0,10.0,residential
,165,65324849.0,traffic_signals,,1.0,,tertiary,0.0,-122.41938190000002,37.761840500000005,,,,,0.0,0.0,
,166,65324852.0,,,0.0,,tertiary,0.0,-122.42241920000001,37.7616479,,,,,0.0,0.0,
,167,65324854.0,,,0.0,,tertiary,0.0,-122.422775,37.761628,,,,,0.0,0.0,
,168,65324856.0,,,0.0,,tertiary,0.0,-122.422955,37.761617,,,,,0.0,0.0,
,169,65325197.0,,,0.0,,residential,0.0,-122.41841570000001,37.7667595,,,,20,10.0,10.0,residential
,170,65325391.0,traffic_signals,,1.0,,residential,0.0,-122.437772,37.775009000000004,23.0,,,1,10.0,10.0,residential
,171,65325654.0,,,0.0,,residential,0.0,-122.4196463,37.7710109,,,,10,10.0,10.0,residential
,172,65327046.0,,,0.0,,residential,0.0,-122.43507549999998,37.7699028,,,,11,10.0,10.0,residential
,173,65327903.0,,,0.0,,residential,0.0,-122.4239308,37.7729445,,,,9,10.0,10.0,residential
,174,65327904.0,,,0.0,,tertiary,0.0,-122.42881820000001,37.7723258,,,,,0.0,0.0,
,175,65327905.0,traffic_signals,,1.0,,residential,0.0,-122.4304628,37.772113,,,,7,10.0,10.0,residential
,176,65327908.0,traffic_signals,,1.0,,residential,0.0,-122.4321098,37.7719064,,,,7,10.0,10.0,residential
,177,65327910.0,,,0.0,,residential,0.0,-122.43375149999999,37.771696399999996,,,,7,10.0,10.0,residential
,178,65327912.0,,,0.0,,residential,0.0,-122.43539640000002,37.771487799999996,,,,6,10.0,10.0,residential
,179,65327914.0,traffic_signals,,1.0,,residential,0.0,-122.43701750000001,37.771281200000004,25.0,,,6,10.0,10.0,residential
,180,65328178.0,,,0.0,,residential,0.0,-122.42827709999999,37.7696412,,,,13,10.0,10.0,residential
,181,65328181.0,,,0.0,,residential,0.0,-122.4284446,37.770456599999996,,,,8,10.0,10.0,residential
,182,65328183.0,,,0.0,,tertiary,0.0,-122.42853740000001,37.7709271,,,,,0.0,0.0,
,183,65328185.0,,,0.0,,residential,0.0,-122.4286288,37.7713905,,,,8,10.0,10.0,residential
,184,65328187.0,,,0.0,,tertiary,0.0,-122.4287217,37.771849200000005,,,,,0.0,0.0,
,185,65328189.0,,,0.0,,tertiary,0.0,-122.4289152,37.77280510000001,,,,,0.0,0.0,
,186,65328191.0,,,0.0,,tertiary,0.0,-122.42900690000002,37.7732576,,,,,0.0,0.0,
,187,65328196.0,traffic_signals,,1.0,,secondary,0.0,-122.42938319999999,37.7751213,,,,,0.0,0.0,
,188,65328198.0,,,0.0,,secondary,0.0,-122.4294773,37.775585799999995,,,,,0.0,0.0,
,189,65329071.0,,,0.0,,residential,0.0,-122.4223162,37.7736273,,,,4,10.0,10.0,residential
,190,65329076.0,traffic_signals,,1.0,,residential,0.0,-122.42241329999999,37.7740963,,,,4,10.0,10.0,residential
,191,65329643.0,,,0.0,,residential,0.0,-122.42724709999999,37.7638065,,,,23,10.0,10.0,residential
,192,65330725.0,,,0.0,,secondary,0.0,-122.422853,37.764859,,,,,0.0,0.0,
,193,65330737.0,,,0.0,,residential,0.0,-122.423281,37.766465000000004,,,,19,10.0,10.0,residential
,194,65330743.0,,,0.0,,secondary,0.0,-122.42311959999999,37.7648432,,,,,0.0,0.0,
,195,65332198.0,,,0.0,,residential,0.0,-122.4302733,37.771181,,,,7,10.0,10.0,residential
,196,65332200.0,,,0.0,,residential,0.0,-122.43192079999999,37.770971,,,,7,10.0,10.0,residential
,197,65332202.0,,,0.0,,residential,0.0,-122.4327415,37.770866399999996,,,,7,10.0,10.0,residential
,198,65332205.0,,,0.0,,residential,0.0,-122.4335629,37.770761799999995,,,,7,10.0,10.0,residential
,199,65332207.0,,,0.0,,residential,0.0,-122.4344219,37.7706523,,,,6,10.0,10.0,residential
,200,65332213.0,,,0.0,,residential,0.0,-122.4378251,37.7702186,,,,6,10.0,10.0,residential
,201,65332225.0,,,0.0,,residential,0.0,-122.42374280000001,37.77201289999999,,,,9,10.0,10.0,residential
,202,65334219.0,,,0.0,,primary,0.0,-122.41887539999999,37.773666799999994,,,,,0.0,0.0,
,203,65335648.0,,,0.0,,residential,0.0,-122.4240247,37.7734125,,,,4,10.0,10.0,residential
,204,65335720.0,,,0.0,,residential,0.0,-122.42995069999999,37.766070299999996,,,,17,10.0,10.0,residential
,205,65335722.0,,,0.0,,tertiary,0.0,-122.4297945,37.764436700000005,,,,,0.0,0.0,
,206,65335826.0,,,0.0,,residential,0.0,-122.43426399999998,37.769791399999995,,,,11,10.0,10.0,residential
,207,65336534.0,,,0.0,,secondary,0.0,-122.41946509999998,37.762711700000004,,,,,0.0,0.0,
,208,65336580.0,,,0.0,,residential,0.0,-122.43558440000001,37.772419899999996,,,,6,10.0,10.0,residential
,209,65337852.0,motorway_junction,,0.0,,motorway,0.0,-122.41944440000002,37.7702305,,,,,0.0,0.0,
,210,65337860.0,,,0.0,,secondary,0.0,-122.4197717,37.7706376,,,,,0.0,0.0,
,211,65339246.0,traffic_signals,,1.0,,residential,0.0,-122.43720649999999,37.7722133,17.0,,,6,10.0,10.0,residential
,212,65339258.0,traffic_signals,,1.0,,primary,0.0,-122.43758419999999,37.774077399999996,24.0,,,,0.0,0.0,
,213,65339848.0,,,0.0,,residential,0.0,-122.425633,37.7687781,,,,14,10.0,10.0,residential
,214,65341795.0,,,0.0,,secondary,0.0,-122.42138100000001,37.764948,,,,,0.0,0.0,
,215,65345130.0,,,0.0,,tertiary,0.0,-122.4322981,37.76428189999999,,,,,0.0,0.0,
,216,65345359.0,traffic_signals,,1.0,,secondary,0.0,-122.41968929999999,37.765052000000004,,,,,0.0,0.0,
,217,65345370.0,,,0.0,,secondary,0.0,-122.420901,37.764977,,,,,0.0,0.0,
,218,65345374.0,,,0.0,,tertiary,0.0,-122.42756000000001,37.764573999999996,,,,,0.0,0.0,
,219,65345379.0,traffic_signals,,1.0,,residential,0.0,-122.4331992,37.764226,1.0,,,22,10.0,10.0,residential
,220,65345390.0,,,0.0,,residential,0.0,-122.43733799999998,37.7637638,,,,21,10.0,10.0,residential
,221,65347967.0,,,0.0,,residential,0.0,-122.43335,37.7666701,,,,17,10.0,10.0,residential
,222,65347970.0,,,0.0,,residential,0.0,-122.4373233,37.7664128,,,,16,10.0,10.0,residential
,223,65348299.0,traffic_signals,,1.0,,residential,0.0,-122.4326746,37.774702399999995,,,,2,10.0,10.0,residential
,224,65348303.0,,,0.0,,residential,0.0,-122.4322981,37.7728384,,,,7,10.0,10.0,residential
,225,65348304.0,,,0.0,,residential,0.0,-122.43201299999998,37.7714273,,,,7,10.0,10.0,residential
,226,65348306.0,,,0.0,,residential,0.0,-122.4318267,37.7705066,,,,7,10.0,10.0,residential
,227,65348802.0,,,0.0,,residential,0.0,-122.4252,37.766349,,,,19,10.0,10.0,residential
,228,65350533.0,,,0.0,,residential,0.0,-122.4301791,37.7707172,,,,7,10.0,10.0,residential
,229,65350736.0,traffic_signals,,1.0,,residential,0.0,-122.42078670000001,37.7743016,12.0,,,5,10.0,10.0,residential
,230,65351420.0,,,0.0,,residential,0.0,-122.4241178,37.7738766,,,,4,10.0,10.0,residential
,231,65352993.0,,,0.0,,residential,0.0,-122.43255500000001,37.7699155,,,,12,10.0,10.0,residential
,232,65354073.0,traffic_signals,,1.0,,residential,0.0,-122.43102759999998,37.774912,,,,2,10.0,10.0,residential
,233,65354077.0,traffic_signals,,1.0,,residential,0.0,-122.4343159,37.774493400000004,,,,1,10.0,10.0,residential
,234,65355479.0,,,0.0,,residential,0.0,-122.41960700000001,37.773063,,,,10,10.0,10.0,residential
,235,65355481.0,,,0.0,,residential,0.0,-122.419835,37.772882,,,,10,10.0,10.0,residential
,236,65357266.0,,,0.0,,residential,0.0,-122.4339398,37.77262929999999,,,,7,10.0,10.0,residential
,237,65362632.0,,,0.0,,residential,0.0,-122.43327279999998,37.7658705,,,,17,10.0,10.0,residential
,238,65362638.0,,,0.0,,residential,0.0,-122.4331956,37.76506989999999,,,,17,10.0,10.0,residential
,239,65362642.0,,,0.0,,residential,0.0,-122.4328831,37.761827399999994,,,,22,10.0,10.0,residential
,240,65362970.0,,,0.0,,secondary,0.0,-122.42002590000001,37.7695304,,,,,0.0,0.0,
,241,65362975.0,traffic_signals,,1.0,,secondary,0.0,-122.4199666,37.770006,13.0,,,,0.0,0.0,
,242,65362987.0,traffic_signals,,1.0,,primary,0.0,-122.41859440000002,37.7731704,5.0,,,,0.0,0.0,
,243,65363174.0,,,0.0,,secondary,0.0,-122.4180455,37.773480600000006,,,,,0.0,0.0,
,244,65363176.0,traffic_signals,,1.0,,primary,0.0,-122.41853290000002,37.772961200000005,10.0,,,,0.0,0.0,
,245,65363251.0,traffic_signals,,1.0,,secondary,0.0,-122.4198442,37.766672899999996,,,,,0.0,0.0,
,246,65364094.0,,,0.0,,residential,0.0,-122.4183025,37.7722556,,,,10,10.0,10.0,residential
,247,65365163.0,,,0.0,,residential,0.0,-122.4300842,37.7702495,,,,7,10.0,10.0,residential
,248,65365166.0,,,0.0,,residential,0.0,-122.4303668,37.7716409,,,,7,10.0,10.0,residential
,249,65365168.0,,,0.0,,residential,0.0,-122.4306514,37.773048100000004,,,,7,10.0,10.0,residential
,250,65366224.0,,,0.0,,residential,0.0,-122.4277067,37.7662016,,,,18,10.0,10.0,residential
,251,65367485.0,traffic_signals,,1.0,,residential,0.0,-122.4309628,37.7660108,21.0,,,17,10.0,10.0,residential
,252,65367654.0,,,0.0,,primary,0.0,-122.4264912,37.7695516,,,,,0.0,0.0,
,253,65367656.0,,,0.0,,primary,0.0,-122.426805,37.7693004,,,,,0.0,0.0,
,254,65369159.0,,,0.0,,residential,0.0,-122.421057,37.766599,,,,20,10.0,10.0,residential
,255,65369164.0,,,0.0,,residential,0.0,-122.43709340000001,37.7658805,,,,16,10.0,10.0,residential
,256,65371104.0,,,0.0,,residential,0.0,-122.4248077,37.762710299999995,,,,24,10.0,10.0,residential
,257,174643927.0,,,0.0,,tertiary,0.0,-122.42213819999999,37.7674601,,,,,0.0,0.0,
,258,174644645.0,,,0.0,,secondary,0.0,-122.42430120000002,37.7673312,,,,,0.0,0.0,
,259,258768356.0,,,0.0,,motorway,0.0,-122.41825829999999,37.7689195,,,,,0.0,0.0,
,260,258768383.0,,,0.0,,primary,0.0,-122.42340949999999,37.7717996,,,,,0.0,0.0,
,261,258967873.0,,,0.0,,residential,0.0,-122.4265571,37.7670573,,,,18,10.0,10.0,residential
,262,258967874.0,,,0.0,,residential,0.0,-122.4264815,37.7662713,,,,18,10.0,10.0,residential
,263,258967875.0,,,0.0,,residential,0.0,-122.4264346,37.7657848,,,,18,10.0,10.0,residential
,264,258967876.0,traffic_signals,,1.0,,tertiary,0.0,-122.42632549999999,37.7646472,0.0,,,,0.0,0.0,
,265,258967877.0,,,0.0,,residential,0.0,-122.4262613,37.7639799,,,,23,10.0,10.0,residential
,266,258967878.0,traffic_signals,,1.0,,tertiary,0.0,-122.42617,37.7630289,16.0,,,,0.0,0.0,
,267,258967879.0,,,0.0,,residential,0.0,-122.4260895,37.762200799999995,,,,23,10.0,10.0,residential
,268,258968238.0,traffic_signals,,1.0,,secondary,0.0,-122.4245422,37.7697448,29.0,,,,0.0,0.0,
,269,258968240.0,traffic_signals,,1.0,,secondary,0.0,-122.4243652,37.7680173,28.0,,,,0.0,0.0,
,270,258968241.0,traffic_signals,,1.0,,residential,0.0,-122.4242153,37.766408399999996,2.0,,,19,10.0,10.0,residential
,271,258968242.0,traffic_signals,,1.0,,secondary,0.0,-122.4240522,37.7647936,20.0,,,,0.0,0.0,
,272,258968243.0,traffic_signals,,1.0,,tertiary,0.0,-122.42391,37.763168,15.0,,,,0.0,0.0,
,273,258969415.0,,,0.0,,primary,0.0,-122.4237017,37.771749,,,,,0.0,0.0,
,274,259138834.0,traffic_signals,,1.0,,tertiary,0.0,-122.43711019999999,37.771269399999994,25.0,,,,0.0,0.0,
,275,259138835.0,traffic_signals,,1.0,,residential,0.0,-122.4372987,37.7722016,17.0,,,6,10.0,10.0,residential
,276,259138837.0,traffic_signals,,1.0,,primary,0.0,-122.4374868,37.7731321,18.0,,,,0.0,0.0,
,277,259138838.0,traffic_signals,,1.0,,primary,0.0,-122.4376756,37.7740658,24.0,,,,0.0,0.0,
,278,259138840.0,traffic_signals,,1.0,,residential,0.0,-122.43786399999999,37.7749973,23.0,,,1,10.0,10.0,residential
,279,260118044.0,traffic_signals,,1.0,,primary,0.0,-122.4186311,37.772841899999996,10.0,,,,0.0,0.0,
,280,260118094.0,,,0.0,,primary,0.0,-122.41844990000001,37.7722381,,,,,0.0,0.0,
,281,260494506.0,traffic_signals,,1.0,,residential,0.0,-122.4285157,37.7677617,,,,13,10.0,10.0,residential
,282,260494508.0,traffic_signals,,1.0,,primary,0.0,-122.42895549999999,37.7674033,11.0,,,,0.0,0.0,
,283,260494509.0,traffic_signals,,1.0,,residential,0.0,-122.4307163,37.7660246,,,,17,10.0,10.0,residential
,284,260494510.0,traffic_signals,,1.0,,residential,0.0,-122.4310321,37.765771,21.0,,,17,10.0,10.0,residential
,285,260494512.0,traffic_signals,,1.0,,tertiary,0.0,-122.4329602,37.7642405,1.0,,,,0.0,0.0,
,286,260494513.0,traffic_signals,,1.0,,tertiary,0.0,-122.43519369999999,37.76261470000001,9.0,,,,0.0,0.0,
,287,260494516.0,traffic_signals,,1.0,,residential,0.0,-122.4373162,37.7618629,26.0,,,21,10.0,10.0,residential
,288,260496469.0,traffic_signals,,1.0,,tertiary,0.0,-122.4267836,37.7678731,4.0,,,,0.0,0.0,
,289,260543345.0,traffic_signals,,1.0,,primary,0.0,-122.4248322,37.770655299999994,22.0,,,,0.0,0.0,
,290,261732473.0,,,0.0,,residential,0.0,-122.4237433,37.7673583,,,,14,10.0,10.0,residential
,291,261732477.0,,,0.0,,residential,0.0,-122.42261029999999,37.7674262,,,,14,10.0,10.0,residential
,292,265440514.0,,,0.0,,residential,0.0,-122.4191707,37.7691176,,,,15,10.0,10.0,residential
,293,265689220.0,,,0.0,,residential,0.0,-122.4361506,37.7752152,,,,1,10.0,10.0,residential
,294,265689221.0,,,0.0,,residential,0.0,-122.43286270000002,37.7756336,,,,2,10.0,10.0,residential
,295,267455051.0,,,0.0,,residential,0.0,-122.4191658,37.77347879999999,,,,5,10.0,10.0,residential
,296,267455444.0,traffic_signals,,1.0,,primary,0.0,-122.42421029999998,37.7748208,8.0,,,,0.0,0.0,
,297,267455446.0,traffic_signals,,1.0,,residential,0.0,-122.4240219,37.773888799999995,7.0,,,4,10.0,10.0,residential
,298,267455448.0,traffic_signals,,1.0,,residential,0.0,-122.423832,37.772957,3.0,,,9,10.0,10.0,residential
,299,267455452.0,,,0.0,,primary,0.0,-122.42348500000001,37.771918400000004,,,,,0.0,0.0,
,300,267455477.0,,,0.0,,primary,0.0,-122.42340290000001,37.7719864,,,,,0.0,0.0,
,301,267455480.0,traffic_signals,,1.0,,residential,0.0,-122.42372399999999,37.7729706,3.0,,,9,10.0,10.0,residential
,302,267455482.0,traffic_signals,,1.0,,residential,0.0,-122.4239116,37.7739028,7.0,,,4,10.0,10.0,residential
,303,276543369.0,traffic_signals,,1.0,,secondary,0.0,-122.4201871,37.770008600000004,13.0,,,,0.0,0.0,
,304,276543853.0,traffic_signals,,1.0,,secondary,0.0,-122.4199285,37.770113,13.0,,,,0.0,0.0,
,305,276546202.0,,,0.0,,secondary,0.0,-122.4182968,37.7698183,,,,,0.0,0.0,
,306,295083366.0,traffic_signals,,1.0,,secondary,0.0,-122.42463670000001,37.769739200000004,29.0,,,,0.0,0.0,
,307,295083423.0,,,0.0,,secondary,0.0,-122.4245672,37.7691224,,,,,0.0,0.0,
,308,295083424.0,traffic_signals,,1.0,,secondary,0.0,-122.4244643,37.7680109,28.0,,,,0.0,0.0,
,309,295083425.0,traffic_signals,,1.0,,residential,0.0,-122.42430970000001,37.7664017,2.0,,,19,10.0,10.0,residential
,310,295083426.0,traffic_signals,,1.0,,tertiary,0.0,-122.4241467,37.764786799999996,20.0,,,,0.0,0.0,
,311,295083427.0,,,0.0,,secondary,0.0,-122.4239149,37.7623577,,,,,0.0,0.0,
,312,297836623.0,,,0.0,,residential,0.0,-122.43274740000001,37.769245700000006,,,,12,10.0,10.0,residential
,313,297860858.0,,,0.0,,unclassified,0.0,-122.42761999999999,37.7686604,,,,,0.0,0.0,
,314,297860859.0,,,0.0,,primary,0.0,-122.42759709999999,37.7684995,,,,,0.0,0.0,
,315,298081679.0,,,0.0,,motorway,0.0,-122.41901809999999,37.7701709,,,,,0.0,0.0,
,316,298082750.0,,,0.0,,primary,0.0,-122.42353870000001,37.772221200000004,,,,,0.0,0.0,
,317,298082883.0,,,0.0,,unclassified,0.0,-122.4239095,37.774385200000005,,,,,0.0,0.0,
,318,298082885.0,,,0.0,,secondary,0.0,-122.42400239999999,37.7748472,,,,,0.0,0.0,
,319,298082887.0,,,0.0,,unclassified,0.0,-122.42419040000001,37.775782299999996,,,,,0.0,0.0,
,320,298082943.0,,,0.0,,unclassified,0.0,-122.42362659999998,37.772982899999995,,,,,0.0,0.0,
,321,298082944.0,,,0.0,,unclassified,0.0,-122.4237212,37.7734511,,,,,0.0,0.0,
,322,300515878.0,traffic_signals,,1.0,,motorway,0.0,-122.41991200000001,37.770196999999996,13.0,,,,0.0,0.0,
,323,300750450.0,traffic_signals,,1.0,,primary,0.0,-122.4267308,37.76917589999999,,,,,0.0,0.0,
,324,307638472.0,traffic_signals,,1.0,,primary,0.0,-122.4243439,37.775762799999995,,,,,0.0,0.0,
,325,313663851.0,,,0.0,,unclassified,0.0,-122.42882649999999,37.7686871,,,,,0.0,0.0,
,326,314137428.0,,,0.0,,motorway,0.0,-122.4229813,37.77115379999999,,,,,0.0,0.0,
,327,353696458.0,,,0.0,,tertiary,0.0,-122.42622,37.7635498,,,,,0.0,0.0,
,328,353696607.0,,,0.0,,tertiary,0.0,-122.4265396,37.7653136,,,,,0.0,0.0,
,329,353696659.0,,,0.0,,tertiary,0.0,-122.42638999999998,37.765319,,,,,0.0,0.0,
,330,378431868.0,traffic_signals,,1.0,,primary,0.0,-122.423745,37.7715348,,,,,0.0,0.0,
